Chassis_location,Chassis_hostname,Chassis_serial_num,OA1_name,OA1_ip,OA2_name,OA2_ip,Chassis_bay,Bay_empty,Bay_hostname,Bay_ip,ILO_type,ILO_fw,Blade_hostname,Blade_serial_num,Blade_status,Power_state,Blade_type
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 9, Y
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 10, N, ieatc7000-295b10ilo.athtem.eei.ericsson.se, 10.224.45.112, iLO4, 2.75, ieatesx4507.athtem.eei.ericsson.se, CZ3510S585, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 11, N, ieatc7000-295b11ilo.athtem.eei.ericsson.se, 10.224.45.113, iLO4, 2.75, ieatesx5416.athtem.eei.ericsson.se, CZ353491XH, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 12, N, ieatc7000-295b12ilo.athtem.eei.ericsson.se, 10.224.45.114, iLO4, 2.81, ieatesx5418.athtem.eei.ericsson.se, CZ353491Y2, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 13, N, ieatc7000-295b13ilo.athtem.eei.ericsson.se, 10.224.45.115, iLO4, 2.75, ieatesx5419.athtem.eei.ericsson.se, CZ353491Y6, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 14, N, ieatc7000-295b14ilo.athtem.eei.ericsson.se, 10.224.45.116, iLO4, 2.75, ieatesx5420.athtem.eei.ericsson.se, CZ353491YK, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 15, N, ieatc7000-295b15ilo.athtem.eei.ericsson.se, 10.224.45.117, iLO4, 2.75, ieatesx5421.athtem.eei.ericsson.se, CZ353491YP, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-295_Netsim, CZ3550RSC4, ieatc7000-295oa1, 10.224.45.95, ieatc7000-295oa2, 10.224.45.96, 16, N, ieatc7000-295b16ilo.athtem.eei.ericsson.se, 10.224.45.118, iLO4, 2.75, ieatesx5423.athtem.eei.ericsson.se, CZ35349208, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 1, N, ieatc7000-293b1ilo.athtem.eei.ericsson.se, 10.151.35.142, iLO4, 2.78, ieatrcxb5824, CZ3603XYXS, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 2, N, ieatc7000-293b2ilo.athtem.eei.ericsson.se, 10.151.35.143, iLO4, 2.78, ieatrcxb5825, CZ3603XYYA, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 3, N, ieatc7000-293b3ilo.athtem.eei.ericsson.se, 10.151.35.144, iLO4, 2.78, IEATRCXB5826, CZ3603XYX7, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 4, N, ieatc7000-293b4ilo.athtem.eei.ericsson.se, 10.151.35.145, iLO4, 2.78, ieatrcxb5827, CZ3603Y011, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 5, N, ieatc7000-293b5ilo.athtem.eei.ericsson.se, 10.151.35.146, iLO4, 2.78, ieatrcxb5828, CZ3603Y019, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 6, Y
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 7, Y
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 8, Y
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 9, N, ieatc7000-293b9ilo.athtem.eei.ericsson.se, 10.151.35.150, iLO4, 2.78, ieatrcxb5832, CZ3603XYX8, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 10, N, ILOCZ3603XYTN.athtem.eei.ericsson.se, 10.151.35.151, iLO4, 2.78, ieatrcxb5833, CZ3603XYTN, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 11, N, ieatc7000-293b11ilo.athtem.eei.ericsson.se, 10.151.35.152, iLO4, 2.78, ieatrcxb5834, CZ3603XYTJ, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 12, N, ieatc7000-293b12ilo.athtem.eei.ericsson.se, 10.151.35.153, iLO4, 2.78, ieatrcxb5835, CZ3603Y00C, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 13, N, ieatc7000-293b13ilo.athtem.eei.ericsson.se, 10.151.35.154, iLO4, 2.78, ieatrcxb5836, CZ3603XYV3, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 14, Y
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 15, Y
IEAT01-00-0011/03*010, ieatc7000-293, CZ3550RWN3, ieatc7000-293oa1, 10.151.35.134, ieatc7000-293oa2, 10.151.35.135, 16, Y
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 1, N, ieatc7000-294b1ilo.athtem.eei.ericsson.se, 10.151.60.142, iLO4, 2.62, ieatesx5829.athtem.eei.ericsson.se, CZ3603Y00S, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 2, N, ieatc7000-294b2ilo.athtem.eei.ericsson.se, 10.151.60.143, iLO4, 2.61, ieatesx5830.athtem.eei.ericsson.se, CZ3603Y027, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 3, N, ieatc7000-294b3ilo.athtem.eei.ericsson.se, 10.151.60.144, iLO4, 2.61, ieatesx5837.athtem.eei.ericsson.se, CZ3603XYTT, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 4, N, ieatc7000-294b4ilo.athtem.eei.ericsson.se, 10.151.60.145, iLO4, 2.61, ieatesx5652.athtem.eei.ericsson.se, CZ3550RWV3, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 5, N, ieatc7000-294b5ilo.athtem.eei.ericsson.se, 10.151.60.146, iLO4, 2.61, ieatesx5653.athtem.eei.ericsson.se, CZ3550RWVF, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 6, N, ieatc7000-294b6ilo.athtem.eei.ericsson.se, 10.151.60.147, iLO4, 2.61, ieatesx5654.athtem.eei.ericsson.se, CZ3550RWVL, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 7, N, ieatc7000-294b7ilo.athtem.eei.ericsson.se, 10.151.60.148, iLO4, 2.61, ieatesx5655.athtem.eei.ericsson.se, CZ3550RWW1, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 8, N, ieatc7000-294b8ilo.athtem.eei.ericsson.se, 10.151.60.149, iLO4, 2.61, ieatesx5656.athtem.eei.ericsson.se, CZ3550RWW5, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 9, N, ieatc7000-294b9ilo.athtem.eei.ericsson.se, 10.151.60.150, iLO4, 2.61, ieatesx5657.athtem.eei.ericsson.se, CZ3550RWTN, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 10, N, ieatc7000-294b10ilo.athtem.eei.ericsson.se, 10.151.60.151, iLO4, 2.61, ieatesx5658.athtem.eei.ericsson.se, CZ3550RWTT, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 11, N, ieatc7000-294b11ilo.athtem.eei.ericsson.se, 10.151.60.152, iLO4, 2.61, ieatesx5659.athtem.eei.ericsson.se, CZ3550RWV7, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 12, N, ieatc7000-294b12ilo.athtem.eei.ericsson.se, 10.151.60.153, iLO4, 2.61, ieatesx5660.athtem.eei.ericsson.se, CZ3550RWVB, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 13, N, ieatc7000-294b13ilo.athtem.eei.ericsson.se, 10.151.60.154, iLO4, 2.61, ieatesx5661.athtem.eei.ericsson.se, CZ3550RWVR, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 14, N, ieatc7000-294b14ilo.athtem.eei.ericsson.se, 10.151.60.155, iLO4, 2.61, ieatesx5662.athtem.eei.ericsson.se, CZ3550RWVW, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 15, N, ieatc7000-294b15ilo.athtem.eei.ericsson.se, 10.151.60.156, iLO4, 2.61, ieatesx5663.athtem.eei.ericsson.se, CZ3550RWW9, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/03*006, ieatc7000-294, CZ3550RWN4, ieatc7000-294oa1, 10.151.60.136, ieatc7000-294oa2, 10.151.60.137, 16, N, ieatc7000-294b16ilo.athtem.eei.ericsson.se, 10.151.60.157, iLO4, 2.61, ieatesx5664.athtem.eei.ericsson.se, CZ3550RWWD, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 1, N, ieatc7000-297b1ilo.athtem.eei.ericsson.se, 10.224.45.127, iLO4, 2.75, ieatesx5701.athtem.eei.ericsson.se, CZ3550RSDH, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 2, N, ieatc7000-297b2ilo.athtem.eei.ericsson.se, 10.224.45.128, iLO4, 2.75, ieatesx5702.athtem.eei.ericsson.se, CZ3550RSC6, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 3, N, ieatc7000-297b3ilo.athtem.eei.ericsson.se, 10.224.45.129, iLO4, 2.81, ieatesx5703.athtem.eei.ericsson.se, CZ3550RSCF, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 4, N, ieatc7000-297b4ilo.athtem.eei.ericsson.se, 10.224.45.130, iLO4, 2.81, ieatesx5705.athtem.eei.ericsson.se, CZ3550RSDF, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 5, N, ieatc7000-297b5ilo.athtem.eei.ericsson.se, 10.224.45.131, iLO4, 2.75, ieatesx5706.athtem.eei.ericsson.se, CZ3550RSE4, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 6, N, ieatc7000-297b6ilo.athtem.eei.ericsson.se, 10.224.45.132, iLO4, 2.75, ieatesx5708.athtem.eei.ericsson.se, CZ3550RSF3, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 7, N, ieatc7000-297b7ilo.athtem.eei.ericsson.se, 10.224.45.133, iLO4, 2.75, ieatesx6330.athtem.eei.ericsson.se, CZ361782FH, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 8, N, ieatc7000-297b8ilo.athtem.eei.ericsson.se, 10.224.45.134, iLO4, 2.81, ieatesx6331.athtem.eei.ericsson.se, CZ361782FX, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 9, N, ieatc7000-297b9ilo.athtem.eei.ericsson.se, 10.224.45.135, iLO4, 2.75, ieatesx6332.athtem.eei.ericsson.se, CZ361782H2, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 10, N, ieatc7000-297b10ilo.athtem.eei.ericsson.se, 10.224.45.136, iLO4, 2.75, ieatesx6333.athtem.eei.ericsson.se, CZ361782HH, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 11, N, ieatc7000-297b11ilo.athtem.eei.ericsson.se, 10.224.45.137, iLO4, 2.81, ieatesx6336.athtem.eei.ericsson.se, CZ361782F8, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 12, N, ieatc7000-297b12ilo.athtem.eei.ericsson.se, 10.224.45.138, iLO4, 2.75, ieatesx6337.athtem.eei.ericsson.se, CZ361782FM, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 13, N, ieatc7000-297b13ilo.athtem.eei.ericsson.se, 10.224.45.139, iLO4, 2.75, ieatesx6491.athtem.eei.ericsson.se, CZ3625C55X, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 14, N, ieatc7000-297b14ilo.athtem.eei.ericsson.se, 10.224.45.140, iLO4, 2.75, ieatesx6492.athtem.eei.ericsson.se, CZ3625C548, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 15, N, ieatc7000-297b15ilo.athtem.eei.ericsson.se, 10.224.45.141, iLO4, 2.75, ieatesx5679.athtem.eei.ericsson.se, CZ3550RSPD, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*002, ieatc7000-297_Netsim, CZ3550RSBS, ieatc7000-297oa1, 10.224.45.119, ieatc7000-297oa2, 10.224.45.120, 16, N, ieatc7000-297b16ilo.athtem.eei.ericsson.se, 10.224.45.142, iLO4, 2.75, ieatesx5680.athtem.eei.ericsson.se, CZ3550RSPM, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 1, N, ieatc7000-298b1ilo.athtem.eei.ericsson.se, 10.151.34.207, iLO4, 2.72, ieatesx5718.athtem.eei.ericsson.se, CZ3550RS6E, Degraded, OFF, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 2, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 3, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 4, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 5, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 6, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 7, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 8, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 9, N, ieatc7000-298b9ilo.athtem.eei.ericsson.se, 10.151.34.215, iLO4, 2.72, ieatesx5726.athtem.eei.ericsson.se, CZ3550RS6P, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 10, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 11, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 12, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 13, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 14, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 15, Y
IEAT01-00-0015/02*003, ieatc7000-298_Netsim, CZ3550RS6B, ieatc7000-298oa1, 10.151.34.199, ieatc7000-298oa2, 10.151.34.200, 16, Y
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 1, N, ieatc7000-299b1ilo.athtem.eei.ericsson.se, 10.151.60.32, iLO4, 2.62, ieatesx5744.athtem.eei.ericsson.se, CZ3604YAMK, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 2, N, ieatc7000-299b2ilo.athtem.eei.ericsson.se, 10.151.60.33, iLO4, 2.61, ieatesx5745.athtem.eei.ericsson.se, CZ3604YAMP, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 3, N, ieatc7000-299b3ilo.athtem.eei.ericsson.se, 10.151.60.34, iLO4, 2.61, ieatesx5746.athtem.eei.ericsson.se, CZ3604YAN4, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 4, N, ieatc7000-299b4ilo.athtem.eei.ericsson.se, 10.151.60.35, iLO4, 2.61, ieatesx5747.athtem.eei.ericsson.se, CZ3604YAN8, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 5, N, ieatc7000-299b5ilo.athtem.eei.ericsson.se, 10.151.60.36, iLO4, 2.61, ieatesx5748.athtem.eei.ericsson.se, CZ3604YANM, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 6, N, ieatc7000-299b6ilo.athtem.eei.ericsson.se, 10.151.60.37, iLO4, 2.61, ieatesx5749.athtem.eei.ericsson.se, CZ3604YANS, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 7, N, ILOPWGEH--LM873.athtem.eei.ericsson.se, 10.151.60.38, iLO4, 2.70, ieatesx5750.athtem.eei.ericsson.se, CZ3604YAP6, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 8, N, ieatc7000-299b8ilo.athtem.eei.ericsson.se, 10.151.60.39, iLO4, 2.61, ieatesx5751.athtem.eei.ericsson.se, CZ3604YAPA, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 9, N, ieatc7000-299b9ilo.athtem.eei.ericsson.se, 10.151.60.40, iLO4, 2.61, ieatesx5752.athtem.eei.ericsson.se, CZ3604YAMV, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 10, N, ieatc7000-299b10ilo.athtem.eei.ericsson.se, 10.151.60.41, iLO4, 2.61, ieatesx5753.athtem.eei.ericsson.se, CZ3604YAN0, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 11, N, ieatc7000-299b11ilo.athtem.eei.ericsson.se, 10.151.60.42, iLO4, 2.61, ieatesx5754.athtem.eei.ericsson.se, CZ3604YANC, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 12, N, ieatc7000-299b12ilo.athtem.eei.ericsson.se, 10.151.60.43, iLO4, 2.61, ieatesx5755.athtem.eei.ericsson.se, CZ3604YANH, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 13, N, ieatc7000-299b13ilo.athtem.eei.ericsson.se, 10.151.60.44, iLO4, 2.61, ieatesx5756.athtem.eei.ericsson.se, CZ3604YANX, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 14, N, ieatc7000-299b14ilo.athtem.eei.ericsson.se, 10.151.60.45, iLO4, 2.61, ieatesx5757.athtem.eei.ericsson.se, CZ3604YAP2, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 15, N, ieatc7000-299b15ilo.athtem.eei.ericsson.se, 10.151.60.46, iLO4, 2.61, ieatesx5758.athtem.eei.ericsson.se, CZ3604YAPE, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0031/02*008, ieatc7000-299, CZ3604YAKB, ieatc7000-299oa1, 10.151.60.26, ieatc7000-299oa2, 10.151.60.27, 16, N, ieatc7000-299b16ilo.athtem.eei.ericsson.se, 10.151.60.47, iLO4, 2.61, ieatesx5759.athtem.eei.ericsson.se, CZ3604YAPK, Degraded, ON, ProLiant BL460c Gen9
